"ID","Leeftijd","Regiokenmerken","Inwoners_1","Bijstandsontvangers_2","Bijstandsdichtheid_3","Instroom_4","Instroom_5","Uitstroom_6","Uitstroom_7","UitstroomNaarWerk_8","UitstroomNaarWerk_9","PersonenMetReIntegratievoorziening_10","WerkNaReIntegratie_11","WerkNaReIntegratie_12","PersonenMetBijstandEnReIntegratie_13","BijstandsontvangersMetReIntegratie_14","ReIntegratieontvangersMetBijstand_15","WSWWerknemers_16","WSWDichtheid_17"
"530","90100","CR26   ","  579820","   35030","    60.5","    8300","    19.0","    8230","    18.5","    4360","    10.0","   17470","       .","       .","   12950","    37.0","    74.0","    2530","     4.5"
"531","90100","CR27   ","  157620","    4870","    31.0","    1190","    19.5","    1220","    20.0","     630","    10.5","    1550","       .","       .","    1200","    24.5","    77.5","     850","     5.5"
"532","90100","CR28   ","  212370","    5590","    26.5","    1470","    21.0","    1440","    20.5","     760","    11.0","    2120","       .","       .","    1450","    26.0","    68.5","    1380","     6.5"
"533","90100","CR29   ","  953960","   57540","    60.5","   12930","    18.0","   13420","    18.5","    7110","    10.0","   16840","       .","       .","   12940","    22.5","    77.0","    4710","     5.0"
"534","90100","CR30   ","  259960","    9370","    36.0","    2390","    20.0","    2410","    20.0","    1300","    11.0","    3750","       .","       .","    2420","    26.0","    64.5","    1740","     6.5"
"535","90100","CR31   ","   65590","    1850","    28.0","     540","    22.0","     550","    22.5","     280","    11.5","    1270","       .","       .","     950","    51.5","    75.0","     710","    11.0"
"536","90100","CR32   ","  173740","    6050","    35.0","    1560","    20.0","    1620","    20.5","     870","    11.0","    2010","       .","       .","    1490","    24.5","    74.0","    1510","     8.5"
"537","90100","CR33   ","  413330","   13980","    34.0","    3500","    20.0","    3320","    19.0","    1710","    10.0","    5250","       .","       .","    3940","    28.0","    75.0","    3890","     9.5"
"538","90100","CR34   ","  314930","   11000","    35.0","    3000","    21.0","    3150","    22.0","    1750","    12.0","    2610","       .","       .","    1620","    14.5","    62.0","    2580","     8.0"
"539","90100","CR35   ","  428980","   11060","    26.0","    2980","    22.5","    3000","    22.5","    1790","    13.5","    5890","       .","       .","    3970","    36.0","    67.5","    5210","    12.0"
"540","90100","CR36   ","  506600","   16410","    32.5","    3990","    19.5","    4070","    19.5","    2040","    10.0","    4050","       .","       .","    2710","    16.5","    67.0","    4750","     9.5"
"541","90100","CR37   ","  183200","    5920","    32.5","    1500","    19.5","    1580","    20.5","     900","    12.0","    1240","       .","       .","     730","    12.5","    58.5","    2090","    11.5"
"542","90100","CR38   ","  152830","    4690","    30.5","    1320","    21.0","    1390","    22.0","     740","    11.5","    3470","       .","       .","    2650","    56.5","    76.5","    1730","    11.5"
"543","90100","CR39   ","  391140","   18550","    47.5","    4350","    18.5","    4610","    19.5","    2330","    10.0","    7850","       .","       .","    5710","    30.5","    72.5","    5760","    14.5"
"544","90100","CR40   ","  281280","   10900","    38.5","    3130","    22.0","    2980","    21.0","    1660","    11.5","    5260","       .","       .","    3840","    35.0","    73.0","    1190","     4.0"
"545","90100","GM1680 ","   15700","     410","    26.0","     160","    28.5","     130","    24.0","      80","    14.0","     220","       .","       .","     140","    34.0","    62.5","     120","     7.5"
"546","90100","GM0738 ","    8510","     120","    14.5","      40","    23.5","      40","    23.5","      30","    16.0","      40","       .","       .","      30","    20.5","    67.5","      40","     5.0"
"547","90100","GM0358 ","   20200","     270","    13.5","     100","    27.5","      90","    24.5","      50","    13.0","     150","       .","       .","     120","    42.5","    74.5","      40","     2.0"
"548","90100","GM0197 ","   17020","     360","    21.0","     100","    23.0","      90","    19.0","      40","     8.0","     110","       .","       .","      90","    24.0","    76.0","     280","    16.5"
"549","90100","GM0059 ","   17780","     680","    38.5","     150","    17.0","     170","    19.5","      90","    10.0","     390","       .","       .","     270","    39.5","    69.5","     220","    12.5"
"550","90100","GM0482 ","   12390","     370","    30.0","      80","    18.0","      80","    18.0","      50","    10.0","     150","       .","       .","      80","    22.5","    55.5","      60","     5.0"
"551","90100","GM0613 ","   16560","     330","    19.5","     100","    25.5","      70","    16.5","      30","     8.5","     220","       .","       .","     180","    55.5","    81.5","      40","     2.5"
"552","90100","GM0361 ","   72040","    2670","    37.0","     750","    22.0","     690","    20.0","     370","    10.5","    1130","       .","       .","     840","    31.5","    74.5","     500","     7.0"
"553","90100","GM0141 ","   47340","    3200","    67.5","     710","    18.0","     680","    17.0","     360","     9.0","    1200","       .","       .","     940","    29.0","    78.0","     560","    11.5"
"554","90100","GM0034 ","  144500","    6210","    43.0","    1710","    21.5","    1640","    20.5","     940","    11.5","    2710","       .","       .","    1990","    32.0","    73.5","     500","     3.5"
"555","90100","GM0484 ","   71870","    1860","    26.0","     460","    19.5","     450","    19.0","     240","    10.0","     580","       .","       .","     430","    23.0","    73.5","     520","     7.0"
"556","90100","GM1723 ","    6460","     110","    16.5","      30","    21.5","      20","    11.5","      10","    11.0","      80","       .","       .","      70","    68.0","    87.0","      40","     5.5"
"557","90100","GM0060 ","    2250","      10","     3.0","      10","    46.5","      10","    66.5","      10","    33.5","      10","       .","       .","       0","       .","       .","      10","     5.0"
"558","90100","GM0307 ","  104670","    3580","    34.0","     940","    20.5","     940","    21.0","     520","    11.5","    1710","       .","       .","    1320","    37.0","    77.5","     850","     8.0"
"559","90100","GM0362 ","   57630","    1160","    20.0","     390","    25.5","     380","    25.0","     200","    13.0","     610","       .","       .","     440","    37.5","    71.0","     110","     2.0"
"560","90100","GM0363 ","  629140","   41780","    66.5","    9210","    18.0","    8490","    16.5","    4530","     9.0","   21860","       .","       .","   14720","    35.0","    67.5","    3150","     5.0"
"561","90100","GM0200 ","  103980","    4010","    38.5","    1190","    23.5","    1040","    20.5","     540","    10.5","     770","       .","       .","     560","    14.0","    73.0","     940","     9.0"
"562","90100","GM0003 ","    7320","     490","    67.0","     150","    22.5","     140","    22.5","      90","    14.0","     140","       .","       .","     110","    21.5","    76.5","     180","    24.5"
"563","90100","GM0202 ","  109790","    8410","    76.5","    1890","    18.0","    1790","    17.5","     880","     8.5","     860","       .","       .","     500","     6.0","    58.0","    1260","    11.5"
"564","90100","GM0106 ","   43790","    2200","    50.5","     660","    22.5","     670","    23.0","     390","    13.5","    1030","       .","       .","     660","    30.0","    64.5","     640","    14.5"
"565","90100","GM0743 ","   10730","     230","    21.5","      60","    21.5","      50","    17.5","      20","     8.5","      40","       .","       .","      30","    13.5","    79.5","      90","     8.0"
"566","90100","GM0744 ","    4120","      80","    19.5","      20","    19.5","      30","    27.5","      10","     8.0","     100","       .","       .","      60","    74.0","    62.0","      20","     5.5"
"567","90100","GM0308 ","   15250","     390","    26.0","     100","    21.5","     100","    20.5","      50","    11.0","     440","       .","       .","     340","    86.5","    78.0","      50","     3.5"
"568","90100","GM0489 ","   31640","     590","    18.5","     140","    20.0","     110","    16.5","      50","     7.5","     350","       .","       .","     270","    45.5","    77.5","      70","     2.5"
"569","90100","GM0203 ","   36190","     650","    18.0","     190","    23.0","     170","    20.5","      90","    10.5","     550","       .","       .","     400","    61.0","    72.5","     120","     3.5"
"570","90100","GM0005 ","    6670","     180","    27.5","      70","    28.0","      60","    23.0","      40","    15.0","     180","       .","       .","     130","    71.5","    72.0","      60","     9.5"
"571","90100","GM0888 ","   10170","     310","    31.0","      80","    19.0","      70","    17.5","      30","     8.0","     100","       .","       .","      70","    23.0","    76.0","      80","     7.5"
"572","90100","GM0370 ","    6120","      90","    14.5","      20","    21.5","      20","    15.5","      10","     7.0","      40","       .","       .","      20","    25.5","    64.0","      10","     2.0"
"573","90100","GM0889 ","    8640","     210","    24.5","      90","    27.5","     120","    36.5","      70","    20.5","      90","       .","       .","      50","    22.5","    54.0","      90","    10.0"
"574","90100","GM0007 ","    5350","     250","    46.0","     110","    30.5","      80","    24.0","      40","    12.5","     170","       .","       .","     140","    56.0","    82.5","     110","    20.0"
"575","90100","GM1945 ","   22070","     840","    38.0","     200","    19.0","     220","    20.5","     130","    12.0","     110","       .","       .","      60","     6.5","    50.5","     200","     9.0"
"576","90100","GM1724 ","   11860","     170","    14.0","      50","    24.0","      50","    24.0","      30","    14.0","     150","       .","       .","     120","    70.0","    80.0","     120","    10.5"
"577","90100","GM0893 ","    8470","     190","    23.0","      60","    24.0","      60","    22.5","      30","    12.5","     130","       .","       .","     100","    51.0","    75.5","     130","    15.5"
