"ID","Leeftijd","Regiokenmerken","Inwoners_1","Bijstandsontvangers_2","Bijstandsdichtheid_3","Instromers_4","Instromers_5","Uitstromers_6","Uitstromers_7","UitstromersNaarWerk_8","UitstromersNaarWerk_9","PersonenMetReIntegratievoorziening_10","WerkendenNaReIntegratie_11","WerkendenNaReIntegratie_12","PersonenMetBijstandEnReIntegratie_13","BijstandontvangersMetReIntegratie_14","ReIntegratieontvangersMetBijstand_15","WSWWerknemers_16","WSWDichtheid_17"
"1373","90200","GM0626","    5510","      40","     8.0","       0","       .","      10","    19.5","       .","       .","       .","       .","       .","       .","       .","       .","       .","       ."
"1374","90200","GM0285","    5220","      30","     6.0","      10","    16.0","      10","    19.5","       .","       .","       .","       .","       .","       .","       .","       .","       .","       ."
"1375","90200","GM0865","    5160","      30","     5.0","      10","    31.0","      10","    27.0","       .","       .","       .","       .","       .","       .","       .","       .","       .","       ."
"1376","90200","GM0866","    3920","      30","     7.0","      10","    22.0","      10","    15.5","       .","       .","       .","       .","       .","       .","       .","       .","       .","       ."
"1377","90200","GM0867","    9340","      80","     9.0","      10","    12.5","      30","    26.0","       .","       .","       .","       .","       .","       .","       .","       .","       .","       ."
"1378","90200","GM0627","    4960","      40","     8.5","      10","    19.0","      10","    24.5","       .","       .","       .","       .","       .","       .","       .","       .","       .","       ."
"1379","90200","GM0289","    5700","      60","    10.0","      10","     9.0","      20","    23.0","       .","       .","       .","       .","       .","       .","       .","       .","       .","       ."
"1380","90200","GM0629","    6410","      40","     5.5","       0","       .","      10","    28.5","       .","       .","       .","       .","       .","       .","       .","       .","       .","       ."
"1381","90200","GM0852","    3830","      10","     3.5","       0","       .","       0","       .","       .","       .","       .","       .","       .","       .","       .","       .","       .","       ."
"1382","90200","GM0988","   10560","     100","     9.5","      10","    10.0","      40","    29.0","       .","       .","       .","       .","       .","       .","       .","       .","       .","       ."
"1383","90200","GM0457","    3530","      70","    20.5","      10","     9.0","      10","    11.5","       .","       .","       .","       .","       .","       .","       .","       .","       .","       ."
"1384","90200","GM0870","    4910","      20","     3.5","      10","    30.0","      10","    30.0","       .","       .","       .","       .","       .","       .","       .","       .","       .","       ."
"1385","90200","GM0668","    3550","      10","     3.0","       0","       .","      10","    66.5","       .","       .","       .","       .","       .","       .","       .","       .","       .","       ."
"1386","90200","GM1701","    4940","      10","     2.0","       0","       .","      10","    75.0","       .","       .","       .","       .","       .","       .","       .","       .","       .","       ."
"1387","90200","GM0293","    2430","      30","    13.0","      10","    14.5","      10","    32.5","       .","       .","       .","       .","       .","       .","       .","       .","       .","       ."
"1388","90200","GM1783","   18780","     100","     5.5","      20","    21.0","      30","    24.0","       .","       .","       .","       .","       .","       .","       .","       .","       .","       ."
